XOO1903	XOO1903
XOO1022	XOO3761
XOO1022	XOO1022
XOO1022	XOO2098
XOO1022	XOO1162
XOO1022	XOO1147
XOO1022	XOO2853
XOO1022	XOO2970
XOO1022	XOO2437
XOO1022	XOO2117
XOO1022	XOO4435
XOO1022	XOO0356
XOO1022	XOO3446
XOO2353	XOO1529
XOO2353	XOO3903
XOO2353	XOO3925
XOO2353	XOO2837
XOO2353	XOO4182
XOO2353	XOO2283
XOO2353	XOO2282
XOO2353	XOO2281
XOO2353	XOO0285
XOO2353	XOO0284
XOO2353	XOO1234
XOO2353	XOO2800
XOO2353	XOO2167
XOO2353	XOO2288
XOO2353	XOO0986
XOO2353	XOO2882
XOO2353	XOO3553
XOO2353	XOO0445
XOO2353	XOO2908
XOO2353	XOO3280
XOO2353	XOO0490
XOO2353	XOO4452
XOO2353	XOO0153
XOO2353	XOO1000
XOO2353	XOO2232
XOO2353	XOO2353
XOO2353	XOO0152
XOO2353	XOO1581
XOO2353	XOO2657
XOO2353	XOO1001
XOO2353	XOO0315
XOO2353	XOO0039
XOO2353	XOO3268
XOO2353	XOO1501
XOO2353	XOO2697
XOO2353	XOO2698
XOO1021	XOO0319
XOO1021	XOO0637
XOO1021	XOO3308
XOO1021	XOO3627
XOO1021	XOO3707
XOO1021	XOO2082
XOO1021	XOO0063
XOO1021	XOO0321
XOO1021	XOO1476
XOO1021	XOO3318
XOO1021	XOO0601
XOO1021	XOO3158
XOO1021	XOO4104
XOO1021	XOO0126
XOO1021	XOO3974
XOO1021	XOO0969
XOO1021	XOO4091
XOO1021	XOO3880
XOO1021	XOO4056
XOO1021	XOO3760
XOO1021	XOO3662
XOO1021	XOO1021
XOO1021	XOO2099
XOO1021	XOO3361
XOO1021	XOO4450
XOO1021	XOO1146
XOO1021	XOO2118
XOO1021	XOO4434
XOO1021	XOO2436
XOO1021	XOO2852
XOO1020	XOO0813
XOO1020	XOO0818
XOO1020	XOO0816
XOO1020	XOO0815
XOO1020	XOO4180
XOO1020	XOO3650
XOO1020	XOO1198
XOO1020	XOO0783
XOO1020	XOO3899
XOO1020	XOO3654
XOO1020	XOO3896
XOO1020	XOO0785
XOO1020	XOO0647
XOO1020	XOO0129
XOO1020	XOO3087
XOO1020	XOO4176
XOO1020	XOO4451
XOO1020	XOO4177
XOO1020	XOO0373
XOO1020	XOO0372
XOO1020	XOO1582
XOO1020	XOO3084
XOO1020	XOO4174
XOO1020	XOO2273
XOO1020	XOO2035
XOO1020	XOO4699
XOO1020	XOO1346
XOO1020	XOO2381
XOO1020	XOO3110
XOO1020	XOO2781
XOO1020	XOO1570
XOO1020	XOO0124
XOO1020	XOO0366
XOO1020	XOO3634
XOO1020	XOO1333
XOO1020	XOO1574
XOO1020	XOO0121
XOO1020	XOO1331
XOO1020	XOO0127
XOO1020	XOO1579
XOO1020	XOO0368
XOO1020	XOO3874
XOO1020	XOO4842
XOO1020	XOO0367
XOO1020	XOO0905
XOO1020	XOO2649
XOO1020	XOO0904
XOO1020	XOO0070
XOO1020	XOO2094
XOO1020	XOO3343
XOO1020	XOO2132
XOO1020	XOO2494
XOO1020	XOO0073
XOO1020	XOO2097
XOO1020	XOO2493
XOO1020	XOO1443
XOO1020	XOO0997
XOO1020	XOO0996
XOO1020	XOO2652
XOO1020	XOO4798
XOO1020	XOO2637
XOO1020	XOO2638
XOO1020	XOO0186
XOO1020	XOO2089
XOO1020	XOO0185
XOO1020	XOO2086
XOO1020	XOO0069
XOO1020	XOO1397
XOO1020	XOO4704
XOO1020	XOO0468
XOO1020	XOO4940
XOO1020	XOO0209
XOO1020	XOO0967
XOO1020	XOO1934
XOO1020	XOO2748
XOO1020	XOO2628
XOO1020	XOO4770
XOO1020	XOO2111
XOO1020	XOO1020
XOO1020	XOO2472
XOO1020	XOO0298
XOO1020	XOO2119
XOO1020	XOO2513
XOO1020	XOO1009
XOO1020	XOO1647
XOO1020	XOO3706
XOO1020	XOO3310
XOO1020	XOO3794
XOO1020	XOO4366
XOO1020	XOO1891
XOO1020	XOO0564
XOO1020	XOO4129
XOO1020	XOO4769
XOO1020	XOO2101
XOO1020	XOO1415
XOO1020	XOO2106
XOO1020	XOO2469
XOO1020	XOO0961
XOO1020	XOO0825
XOO1020	XOO0547
XOO1020	XOO0822
XOO1020	XOO2691
XOO1020	XOO3660
XOO1020	XOO2694
XOO1020	XOO1088
XOO1020	XOO4591
XOO1020	XOO0151
XOO1020	XOO0150
XOO1020	XOO2690
XOO1020	XOO0278
XOO1020	XOO0277
XOO1020	XOO1089
XOO1020	XOO3307
XOO1020	XOO1646
XOO1020	XOO2695
XOO1020	XOO2216
XOO1020	XOO2851
XOO1020	XOO0279
XOO3680	XOO3680
XOO3689	XOO3689
XOO1026	XOO4871
XOO1026	XOO1395
XOO1026	XOO0260
XOO1026	XOO0518
XOO1026	XOO1026
XOO1026	XOO0359
XOO2357	XOO2357
XOO1025	XOO1025
XOO1024	XOO1024
XOO1023	XOO0415
XOO1023	XOO0932
XOO1023	XOO3093
XOO1023	XOO3651
XOO1023	XOO4223
XOO1023	XOO3094
XOO1023	XOO3095
XOO1023	XOO2285
XOO1023	XOO3097
XOO1023	XOO0300
XOO1023	XOO0546
XOO1023	XOO3652
XOO1023	XOO4224
XOO1023	XOO0545
XOO1023	XOO3653
XOO1023	XOO4105
XOO1023	XOO2841
XOO1023	XOO0371
XOO1023	XOO0370
XOO1023	XOO4571
XOO1023	XOO4734
XOO1023	XOO2158
XOO1023	XOO0414
XOO1023	XOO4731
XOO1023	XOO0136
XOO1023	XOO3369
XOO1023	XOO1726
XOO1023	XOO0917
XOO1023	XOO4281
XOO1023	XOO3197
XOO1023	XOO4440
XOO1023	XOO4441
XOO1023	XOO3353
XOO1023	XOO3354
XOO1023	XOO1053
XOO1023	XOO2384
XOO1023	XOO2301
XOO1023	XOO3910
XOO1023	XOO0122
XOO1023	XOO3355
XOO1023	XOO0369
XOO1023	XOO3356
XOO1023	XOO0989
XOO1023	XOO2807
XOO1023	XOO2648
XOO1023	XOO3737
XOO1023	XOO2011
XOO1023	XOO2010
XOO1023	XOO1444
XOO1023	XOO1166
XOO1023	XOO1320
XOO1023	XOO3109
XOO1023	XOO3901
XOO1023	XOO1206
XOO1023	XOO0875
XOO1023	XOO0874
XOO1023	XOO3346
XOO1023	XOO0873
XOO1023	XOO1947
XOO1023	XOO2516
XOO1023	XOO0739
XOO1023	XOO1949
XOO1023	XOO0182
XOO1023	XOO4782
XOO1023	XOO2088
XOO1023	XOO2087
XOO1023	XOO1393
XOO1023	XOO0342
XOO1023	XOO4703
XOO1023	XOO4147
XOO1023	XOO1315
XOO1023	XOO2883
XOO1023	XOO3334
XOO1023	XOO4148
XOO1023	XOO3335
XOO1023	XOO0620
XOO1023	XOO3336
XOO1023	XOO2749
XOO1023	XOO3284
XOO1023	XOO0297
XOO1023	XOO1023
XOO1023	XOO3961
XOO1023	XOO3963
XOO1023	XOO0956
XOO1023	XOO3429
XOO1023	XOO0959
XOO1023	XOO4916
XOO1023	XOO4080
XOO1023	XOO4121
XOO1023	XOO3430
XOO1023	XOO4520
XOO1023	XOO2100
XOO1023	XOO3391
XOO1023	XOO0161
XOO1023	XOO0201
XOO1023	XOO0960
XOO1023	XOO0200
XOO1023	XOO0563
XOO1023	XOO0205
XOO1023	XOO4521
XOO1023	XOO0204
XOO1023	XOO2107
XOO1023	XOO4522
XOO1023	XOO0202
XOO1023	XOO1758
XOO1023	XOO4193
XOO1023	XOO3384
XOO1023	XOO4079
XOO1023	XOO0032
XOO1023	XOO1003
XOO1023	XOO4357
XOO1023	XOO0313
XOO1023	XOO4479
XOO1023	XOO4117
XOO1023	XOO4876
XOO2354	XOO4023
XOO2354	XOO4021
XOO2354	XOO3405
XOO2354	XOO2354
XOO1029	XOO0615
XOO1029	XOO3929
XOO1029	XOO0617
XOO1029	XOO3927
XOO1029	XOO1392
XOO1029	XOO4146
XOO1029	XOO0263
XOO1029	XOO1396
XOO1029	XOO0262
XOO1029	XOO1394
XOO1029	XOO0981
XOO1029	XOO2009
XOO1029	XOO0622
XOO1029	XOO2007
XOO1029	XOO2403
XOO1029	XOO2006
XOO1029	XOO3930
XOO1029	XOO4304
XOO1029	XOO0646
XOO1029	XOO1339
XOO1029	XOO0296
XOO1029	XOO4370
XOO1029	XOO0295
XOO1029	XOO1340
XOO1029	XOO1384
XOO1029	XOO3888
XOO1029	XOO2113
XOO1029	XOO3889
XOO1029	XOO3366
XOO1029	XOO1029
XOO1029	XOO1028
XOO1029	XOO1027
XOO1029	XOO0517
XOO1029	XOO0516
XOO1029	XOO1649
XOO1029	XOO0999
XOO1029	XOO0998
XOO1029	XOO3191
XOO1029	XOO4165
XOO1029	XOO3552
XOO1029	XOO4047
XOO1029	XOO0362
XOO1029	XOO0365
XOO1029	XOO0364
XOO1029	XOO2146
XOO1029	XOO2745
XOO1029	XOO0363
XOO1029	XOO1650
XOO1029	XOO0325
XOO1029	XOO4368
XOO1029	XOO4369
XOO1029	XOO4523
XOO1029	XOO4524
XOO1029	XOO0987
XOO1029	XOO1119
XOO1029	XOO0827
XOO1029	XOO2290
XOO1029	XOO3189
XOO1029	XOO1361
XOO1029	XOO3063
XOO1029	XOO2372
XOO1029	XOO3700
XOO1029	XOO3701
XOO1029	XOO1640
XOO1029	XOO3702
XOO1029	XOO0198
XOO1029	XOO0236
XOO1029	XOO0478
XOO1029	XOO1644
XOO1029	XOO3027
XOO1029	XOO1643
XOO3686	XOO3686
XOO1028	XOO0615
XOO1028	XOO3929
XOO1028	XOO0617
XOO1028	XOO3927
XOO1028	XOO1392
XOO1028	XOO4146
XOO1028	XOO0263
XOO1028	XOO1396
XOO1028	XOO0262
XOO1028	XOO1394
XOO1028	XOO0981
XOO1028	XOO2009
XOO1028	XOO0622
XOO1028	XOO2007
XOO1028	XOO2403
XOO1028	XOO2006
XOO1028	XOO3930
XOO1028	XOO4304
XOO1028	XOO0646
XOO1028	XOO1339
XOO1028	XOO0296
XOO1028	XOO4370
XOO1028	XOO0295
XOO1028	XOO1340
XOO1028	XOO1384
XOO1028	XOO3888
XOO1028	XOO2113
XOO1028	XOO3889
XOO1028	XOO3366
XOO1028	XOO1029
XOO1028	XOO1028
XOO1028	XOO1027
XOO1028	XOO0517
XOO1028	XOO0516
XOO1028	XOO1649
XOO1028	XOO0999
XOO1028	XOO0998
XOO1028	XOO3191
XOO1028	XOO4165
XOO1028	XOO3552
XOO1028	XOO4047
XOO1028	XOO0362
XOO1028	XOO0365
XOO1028	XOO0364
XOO1028	XOO2146
XOO1028	XOO2745
XOO1028	XOO0363
XOO1028	XOO1650
XOO1028	XOO0325
XOO1028	XOO4368
XOO1028	XOO4369
XOO1028	XOO4523
XOO1028	XOO4524
XOO1028	XOO0987
XOO1028	XOO1119
XOO1028	XOO0827
XOO1028	XOO2290
XOO1028	XOO3189
XOO1028	XOO1361
XOO1028	XOO3063
XOO1028	XOO2372
XOO1028	XOO3700
XOO1028	XOO3701
XOO1028	XOO1640
XOO1028	XOO3702
XOO1028	XOO0198
XOO1028	XOO0236
XOO1028	XOO0478
XOO1028	XOO1644
XOO1028	XOO3027
XOO1028	XOO1643
XOO1027	XOO0615
XOO1027	XOO3929
XOO1027	XOO0617
XOO1027	XOO3927
XOO1027	XOO1392
XOO1027	XOO4146
XOO1027	XOO0263
XOO1027	XOO1396
XOO1027	XOO0262
XOO1027	XOO1394
XOO1027	XOO0981
XOO1027	XOO2009
XOO1027	XOO0622
XOO1027	XOO2007
XOO1027	XOO2403
XOO1027	XOO2006
XOO1027	XOO3930
XOO1027	XOO4304
XOO1027	XOO0646
XOO1027	XOO1339
XOO1027	XOO0296
XOO1027	XOO4370
XOO1027	XOO0295
XOO1027	XOO1340
XOO1027	XOO1384
XOO1027	XOO3888
XOO1027	XOO2113
XOO1027	XOO3889
XOO1027	XOO3366
XOO1027	XOO1029
XOO1027	XOO1028
XOO1027	XOO1027
XOO1027	XOO0517
XOO1027	XOO0516
XOO1027	XOO1649
XOO1027	XOO0999
XOO1027	XOO0998
XOO1027	XOO3191
XOO1027	XOO4165
XOO1027	XOO3552
XOO1027	XOO4047
XOO1027	XOO0362
XOO1027	XOO0365
XOO1027	XOO0364
XOO1027	XOO2146
XOO1027	XOO2745
XOO1027	XOO0363
XOO1027	XOO1650
XOO1027	XOO0325
XOO1027	XOO4368
XOO1027	XOO4369
XOO1027	XOO4523
XOO1027	XOO4524
XOO1027	XOO0987
XOO1027	XOO1119
XOO1027	XOO0827
XOO1027	XOO2290
XOO1027	XOO3189
XOO1027	XOO1361
XOO1027	XOO3063
XOO1027	XOO2372
XOO1027	XOO3700
XOO1027	XOO3701
XOO1027	XOO1640
XOO1027	XOO3702
XOO1027	XOO0198
XOO1027	XOO0236
XOO1027	XOO0478
XOO1027	XOO1644
XOO1027	XOO3027
XOO1027	XOO1643
XOO3688	XOO3688
XOO1009	XOO0813
XOO1009	XOO0818
XOO1009	XOO0816
XOO1009	XOO0815
XOO1009	XOO4180
XOO1009	XOO3650
XOO1009	XOO1198
XOO1009	XOO0783
XOO1009	XOO3899
XOO1009	XOO3654
XOO1009	XOO3896
XOO1009	XOO0785
XOO1009	XOO0647
XOO1009	XOO0129
XOO1009	XOO3087
XOO1009	XOO4176
XOO1009	XOO4451
XOO1009	XOO4177
XOO1009	XOO0373
XOO1009	XOO0372
XOO1009	XOO1582
XOO1009	XOO3084
XOO1009	XOO4174
XOO1009	XOO2273
XOO1009	XOO2035
XOO1009	XOO4699
XOO1009	XOO1346
XOO1009	XOO2381
XOO1009	XOO3110
XOO1009	XOO2781
XOO1009	XOO1570
XOO1009	XOO0124
XOO1009	XOO0366
XOO1009	XOO3634
XOO1009	XOO1333
XOO1009	XOO1574
XOO1009	XOO0121
XOO1009	XOO1331
XOO1009	XOO0127
XOO1009	XOO1579
XOO1009	XOO0368
XOO1009	XOO3874
XOO1009	XOO4842
XOO1009	XOO0367
XOO1009	XOO0905
XOO1009	XOO2649
XOO1009	XOO0904
XOO1009	XOO0070
XOO1009	XOO2094
XOO1009	XOO3343
XOO1009	XOO2132
XOO1009	XOO2494
XOO1009	XOO0073
XOO1009	XOO2097
XOO1009	XOO2493
XOO1009	XOO1443
XOO1009	XOO0997
XOO1009	XOO0996
XOO1009	XOO2652
XOO1009	XOO4798
XOO1009	XOO2637
XOO1009	XOO2638
XOO1009	XOO0186
XOO1009	XOO2089
XOO1009	XOO0185
XOO1009	XOO2086
XOO1009	XOO0069
XOO1009	XOO1397
XOO1009	XOO4704
XOO1009	XOO0468
XOO1009	XOO4940
XOO1009	XOO0209
XOO1009	XOO0967
XOO1009	XOO1934
XOO1009	XOO2748
XOO1009	XOO2628
XOO1009	XOO4770
XOO1009	XOO2111
XOO1009	XOO1020
XOO1009	XOO2472
XOO1009	XOO0298
XOO1009	XOO2119
XOO1009	XOO2513
XOO1009	XOO1009
XOO1009	XOO1647
XOO1009	XOO3706
XOO1009	XOO3310
XOO1009	XOO3794
XOO1009	XOO4366
XOO1009	XOO1891
XOO1009	XOO0564
XOO1009	XOO4129
XOO1009	XOO4769
XOO1009	XOO2101
XOO1009	XOO1415
XOO1009	XOO2106
XOO1009	XOO2469
XOO1009	XOO0961
XOO1009	XOO0825
XOO1009	XOO0547
XOO1009	XOO0822
XOO1009	XOO2691
XOO1009	XOO3660
XOO1009	XOO2694
XOO1009	XOO1088
XOO1009	XOO4591
XOO1009	XOO0151
XOO1009	XOO0150
XOO1009	XOO2690
XOO1009	XOO0278
XOO1009	XOO0277
XOO1009	XOO1089
XOO1009	XOO3307
XOO1009	XOO1646
XOO1009	XOO2695
XOO1009	XOO2216
XOO1009	XOO2851
XOO1009	XOO0279
XOO3671	XOO3671
XOO3672	XOO3672
XOO1010	XOO0817
XOO1010	XOO3090
XOO1010	XOO4181
XOO1010	XOO2085
XOO1010	XOO3054
XOO1010	XOO2122
XOO1010	XOO0020
XOO1010	XOO2284
XOO1010	XOO0068
XOO1010	XOO1398
XOO1010	XOO2289
XOO1010	XOO2801
XOO1010	XOO3894
XOO1010	XOO0149
XOO1010	XOO3972
XOO1010	XOO0148
XOO1010	XOO3973
XOO1010	XOO0147
XOO1010	XOO1830
XOO1010	XOO2825
XOO1010	XOO4728
XOO1010	XOO2629
XOO1010	XOO4254
XOO1010	XOO3089
XOO1010	XOO0054
XOO1010	XOO2633
XOO1010	XOO0134
XOO1010	XOO2477
XOO1010	XOO2636
XOO1010	XOO2630
XOO1010	XOO2814
XOO1010	XOO3905
XOO1010	XOO1491
XOO1010	XOO2382
XOO1010	XOO3351
XOO1010	XOO3198
XOO1010	XOO3352
XOO1010	XOO1495
XOO1010	XOO1010
XOO1010	XOO1493
XOO1010	XOO3350
XOO1010	XOO1378
XOO1010	XOO1575
XOO1010	XOO1773
XOO1010	XOO3635
XOO1010	XOO1211
XOO1010	XOO1012
XOO1010	XOO1578
XOO1010	XOO0072
XOO1010	XOO2096
XOO1010	XOO0071
XOO1010	XOO2095
XOO1010	XOO2692
XOO1010	XOO2650
XOO1010	XOO2495
XOO1010	XOO0030
XOO1010	XOO1086
XOO1010	XOO1085
XOO1010	XOO3064
XOO1010	XOO0750
XOO1010	XOO2658
XOO1010	XOO4235
XOO1010	XOO2215
XOO3678	XOO3678
XOO3679	XOO3679
XOO2345	XOO2345
XOO1012	XOO0817
XOO1012	XOO3090
XOO1012	XOO4181
XOO1012	XOO2085
XOO1012	XOO3054
XOO1012	XOO2122
XOO1012	XOO0020
XOO1012	XOO2284
XOO1012	XOO0068
XOO1012	XOO1398
XOO1012	XOO2289
XOO1012	XOO2801
XOO1012	XOO3894
XOO1012	XOO0149
XOO1012	XOO3972
XOO1012	XOO0148
XOO1012	XOO3973
XOO1012	XOO0147
XOO1012	XOO1830
XOO1012	XOO2825
XOO1012	XOO4728
XOO1012	XOO2629
XOO1012	XOO4254
XOO1012	XOO3089
XOO1012	XOO0054
XOO1012	XOO2633
XOO1012	XOO0134
XOO1012	XOO2477
XOO1012	XOO2636
XOO1012	XOO2630
XOO1012	XOO2814
XOO1012	XOO3905
XOO1012	XOO1491
XOO1012	XOO2382
XOO1012	XOO3351
XOO1012	XOO3198
XOO1012	XOO3352
XOO1012	XOO1495
XOO1012	XOO1010
XOO1012	XOO1493
XOO1012	XOO3350
XOO1012	XOO1378
XOO1012	XOO1575
XOO1012	XOO1773
XOO1012	XOO3635
XOO1012	XOO1211
XOO1012	XOO1012
XOO1012	XOO1578
XOO1012	XOO0072
XOO1012	XOO2096
XOO1012	XOO0071
XOO1012	XOO2095
XOO1012	XOO2692
XOO1012	XOO2650
XOO1012	XOO2495
XOO1012	XOO0030
XOO1012	XOO1086
XOO1012	XOO1085
XOO1012	XOO3064
XOO1012	XOO0750
XOO1012	XOO2658
XOO1012	XOO4235
XOO1012	XOO2215
XOO3674	XOO3674
XOO3675	XOO3675
XOO2349	XOO2349
XOO1018	XOO0902
XOO1018	XOO1018
XOO1017	XOO2519
XOO1017	XOO0738
XOO1017	XOO4143
XOO1017	XOO4222
XOO1017	XOO3337
XOO1017	XOO4107
XOO1017	XOO2004
XOO1017	XOO3779
XOO1017	XOO0106
XOO1017	XOO4026
XOO1017	XOO4225
XOO1017	XOO1677
XOO1017	XOO2326
XOO1017	XOO2686
XOO1017	XOO0301
XOO1017	XOO2523
XOO1017	XOO0888
XOO1017	XOO3716
XOO1017	XOO2271
XOO1017	XOO4012
XOO1017	XOO3243
XOO1017	XOO0330
XOO1017	XOO2277
XOO1017	XOO4579
XOO1017	XOO0316
XOO1017	XOO3076
XOO1017	XOO4443
XOO1017	XOO1136
XOO1017	XOO2269
XOO1017	XOO3359
XOO1017	XOO1375
XOO1017	XOO3554
XOO1017	XOO1017
XOO1017	XOO2502
XOO1017	XOO0749
XOO1017	XOO4111
XOO1017	XOO0395
XOO1017	XOO1044
XOO1017	XOO2054
XOO1017	XOO3383
XOO1017	XOO0751
XOO1017	XOO4119
XOO1017	XOO0155
XOO1017	XOO1569
XOO1017	XOO2893
XOO1017	XOO0358
XOO1017	XOO2459
XOO1017	XOO1006
XOO1017	XOO1204
XOO1017	XOO1567
XOO1017	XOO3347
XOO1016	XOO2518
XOO1016	XOO4144
XOO1016	XOO4025
XOO1016	XOO0740
XOO1016	XOO3338
XOO1016	XOO3778
XOO1016	XOO2003
XOO1016	XOO2327
XOO1016	XOO0302
XOO1016	XOO4226
XOO1016	XOO1676
XOO1016	XOO2687
XOO1016	XOO4106
XOO1016	XOO0889
XOO1016	XOO3715
XOO1016	XOO4170
XOO1016	XOO2272
XOO1016	XOO3242
XOO1016	XOO2270
XOO1016	XOO4013
XOO1016	XOO0331
XOO1016	XOO2278
XOO1016	XOO2515
XOO1016	XOO4578
XOO1016	XOO0317
XOO1016	XOO1608
XOO1016	XOO1374
XOO1016	XOO3075
XOO1016	XOO4120
XOO1016	XOO1135
XOO1016	XOO4444
XOO1016	XOO2503
XOO1016	XOO3555
XOO1016	XOO1016
XOO1016	XOO3358
XOO1016	XOO0107
XOO1016	XOO4110
XOO1016	XOO2892
XOO1016	XOO1043
XOO1016	XOO2055
XOO1016	XOO3382
XOO1016	XOO3348
XOO1016	XOO0156
XOO1016	XOO0396
XOO1016	XOO1205
XOO1016	XOO0357
XOO1016	XOO2458
XOO1016	XOO0752
XOO1016	XOO1005
XOO1016	XOO1566
XOO3660	XOO0813
XOO3660	XOO0818
XOO3660	XOO0816
XOO3660	XOO0815
XOO3660	XOO4180
XOO3660	XOO3650
XOO3660	XOO1198
XOO3660	XOO0783
XOO3660	XOO3899
XOO3660	XOO3654
XOO3660	XOO3896
XOO3660	XOO0785
XOO3660	XOO0647
XOO3660	XOO0129
XOO3660	XOO3087
XOO3660	XOO4176
XOO3660	XOO4451
XOO3660	XOO4177
XOO3660	XOO0373
XOO3660	XOO0372
XOO3660	XOO1582
XOO3660	XOO3084
XOO3660	XOO4174
XOO3660	XOO2273
XOO3660	XOO2035
XOO3660	XOO4699
XOO3660	XOO1346
XOO3660	XOO2381
XOO3660	XOO3110
XOO3660	XOO2781
XOO3660	XOO1570
XOO3660	XOO0124
XOO3660	XOO0366
XOO3660	XOO3634
XOO3660	XOO1333
XOO3660	XOO1574
XOO3660	XOO0121
XOO3660	XOO1331
XOO3660	XOO0127
XOO3660	XOO1579
XOO3660	XOO0368
XOO3660	XOO3874
XOO3660	XOO4842
XOO3660	XOO0367
XOO3660	XOO0905
XOO3660	XOO2649
XOO3660	XOO0904
XOO3660	XOO0070
XOO3660	XOO2094
XOO3660	XOO3343
XOO3660	XOO2132
XOO3660	XOO2494
XOO3660	XOO0073
XOO3660	XOO2097
XOO3660	XOO2493
XOO3660	XOO1443
XOO3660	XOO0997
XOO3660	XOO0996
XOO3660	XOO2652
XOO3660	XOO4798
XOO3660	XOO2637
XOO3660	XOO2638
XOO3660	XOO0186
XOO3660	XOO2089
XOO3660	XOO0185
XOO3660	XOO2086
XOO3660	XOO0069
XOO3660	XOO1397
XOO3660	XOO4704
XOO3660	XOO0468
XOO3660	XOO4940
XOO3660	XOO0209
XOO3660	XOO0967
XOO3660	XOO1934
XOO3660	XOO2748
XOO3660	XOO2628
XOO3660	XOO4770
XOO3660	XOO2111
XOO3660	XOO1020
XOO3660	XOO2472
XOO3660	XOO0298
XOO3660	XOO2119
XOO3660	XOO2513
XOO3660	XOO1009
XOO3660	XOO1647
XOO3660	XOO3706
XOO3660	XOO3310
XOO3660	XOO3794
XOO3660	XOO4366
XOO3660	XOO1891
XOO3660	XOO0564
XOO3660	XOO4129
XOO3660	XOO4769
XOO3660	XOO2101
XOO3660	XOO1415
XOO3660	XOO2106
XOO3660	XOO2469
XOO3660	XOO0961
XOO3660	XOO0825
XOO3660	XOO0547
XOO3660	XOO0822
XOO3660	XOO2691
XOO3660	XOO3660
XOO3660	XOO2694
XOO3660	XOO1088
XOO3660	XOO4591
XOO3660	XOO0151
XOO3660	XOO0150
XOO3660	XOO2690
XOO3660	XOO0278
XOO3660	XOO0277
XOO3660	XOO1089
XOO3660	XOO3307
XOO3660	XOO1646
XOO3660	XOO2695
XOO3660	XOO2216
XOO3660	XOO2851
XOO3660	XOO0279
XOO3661	XOO3708
XOO3661	XOO0318
XOO3661	XOO3309
XOO3661	XOO3628
XOO3661	XOO2739
XOO3661	XOO2081
XOO3661	XOO3111
XOO3661	XOO0064
XOO3661	XOO0322
XOO3661	XOO3975
XOO3661	XOO4449
XOO3661	XOO1475
XOO3661	XOO3157
XOO3661	XOO4103
XOO3661	XOO0125
XOO3661	XOO0824
XOO3661	XOO0602
XOO3661	XOO3319
XOO3661	XOO3717
XOO3661	XOO3362
XOO3661	XOO4055
XOO3661	XOO3661
XOO3661	XOO4178
XOO3661	XOO3761
XOO3661	XOO1022
XOO3661	XOO2098
XOO3661	XOO1162
XOO3661	XOO1147
XOO3661	XOO2853
XOO3661	XOO2970
XOO3661	XOO2437
XOO3661	XOO2117
XOO3661	XOO4435
XOO3661	XOO0356
XOO3661	XOO3446
XOO3662	XOO0319
XOO3662	XOO0637
XOO3662	XOO3308
XOO3662	XOO3627
XOO3662	XOO3707
XOO3662	XOO2082
XOO3662	XOO0063
XOO3662	XOO0321
XOO3662	XOO1476
XOO3662	XOO3318
XOO3662	XOO0601
XOO3662	XOO3158
XOO3662	XOO4104
XOO3662	XOO0126
XOO3662	XOO3974
XOO3662	XOO0969
XOO3662	XOO4091
XOO3662	XOO3880
XOO3662	XOO4056
XOO3662	XOO3760
XOO3662	XOO3662
XOO3662	XOO1021
XOO3662	XOO2099
XOO3662	XOO3361
XOO3662	XOO4450
XOO3662	XOO1146
XOO3662	XOO2118
XOO3662	XOO4434
XOO3662	XOO2436
XOO3662	XOO2852
XOO1000	XOO1529
XOO1000	XOO3903
XOO1000	XOO3925
XOO1000	XOO2837
XOO1000	XOO4182
XOO1000	XOO2283
XOO1000	XOO2282
XOO1000	XOO2281
XOO1000	XOO0285
XOO1000	XOO0284
XOO1000	XOO1234
XOO1000	XOO2800
XOO1000	XOO2167
XOO1000	XOO2288
XOO1000	XOO0986
XOO1000	XOO2882
XOO1000	XOO3553
XOO1000	XOO0445
XOO1000	XOO2908
XOO1000	XOO3280
XOO1000	XOO0490
XOO1000	XOO4452
XOO1000	XOO0153
XOO1000	XOO1000
XOO1000	XOO2232
XOO1000	XOO2353
XOO1000	XOO0152
XOO1000	XOO1581
XOO1000	XOO2657
XOO1000	XOO1001
XOO1000	XOO0315
XOO1000	XOO0039
XOO1000	XOO3268
XOO1000	XOO1501
XOO1000	XOO2697
XOO1000	XOO2698
XOO2331	XOO2331
XOO2330	XOO1879
XOO2330	XOO2330
XOO2330	XOO2787
XOO3667	XOO3667
XOO1003	XOO0415
XOO1003	XOO0932
XOO1003	XOO3093
XOO1003	XOO3651
XOO1003	XOO4223
XOO1003	XOO3094
XOO1003	XOO3095
XOO1003	XOO2285
XOO1003	XOO3097
XOO1003	XOO0300
XOO1003	XOO0546
XOO1003	XOO3652
XOO1003	XOO4224
XOO1003	XOO0545
XOO1003	XOO3653
XOO1003	XOO4105
XOO1003	XOO2841
XOO1003	XOO0371
XOO1003	XOO0370
XOO1003	XOO4571
XOO1003	XOO4734
XOO1003	XOO2158
XOO1003	XOO0414
XOO1003	XOO4731
XOO1003	XOO0136
XOO1003	XOO3369
XOO1003	XOO1726
XOO1003	XOO0917
XOO1003	XOO4281
XOO1003	XOO3197
XOO1003	XOO4440
XOO1003	XOO4441
XOO1003	XOO3353
XOO1003	XOO3354
XOO1003	XOO1053
XOO1003	XOO2384
XOO1003	XOO2301
XOO1003	XOO3910
XOO1003	XOO0122
XOO1003	XOO3355
XOO1003	XOO0369
XOO1003	XOO3356
XOO1003	XOO0989
XOO1003	XOO2807
XOO1003	XOO2648
