RSc0338	RSRUN2340_00371
RSc3290	RSRUN2340_03398
RSc3292	RSRUN2340_03399
RSc3293	RSRUN2340_03400
RSp1030	RSRUN2340_04553
RSp1033	RSRUN2340_04556
RSc3276	RSRUN2340_03388
RSp1034	RSRUN2340_04557
RSc3277	RSRUN2340_03389
RSc3278	RSRUN2340_03390
RSp1031	RSRUN2340_04554
RSp1032	RSRUN2340_04555
RSc3283	RSRUN2340_03391
RSp1037	RSRUN2340_04560
RSc3284	RSRUN2340_03392
RSp1038	RSRUN2340_04561
RSp1035	RSRUN2340_04558
RSc3285	RSRUN2340_03393
RSp1036	RSRUN2340_04559
RSc3286	RSRUN2340_03394
RSc3280	RSRUN2340_01788
RSp1039	RSRUN2340_04562
RSc3282	RSRUN2340_00043
RSp1062	RSRUN2340_04585
RSc3269	RSRUN2340_03380
RSp1060	RSRUN2340_04583
RSp1061	RSRUN2340_04584
RSc3265	RSRUN2340_03376
RSp1066	RSRUN2340_04602
RSc3266	RSRUN2340_03377
RSc3267	RSRUN2340_03378
RSc3268	RSRUN2340_03379
RSc3272	RSRUN2340_03383
RSc3273	RSRUN2340_03384
RSc3274	RSRUN2340_03386
RSc3275	RSRUN2340_03387
RSc3270	RSRUN2340_03381
RSc3271	RSRUN2340_03382
RSp1051	RSRUN2340_04574
RSc3258	RSRUN2340_03369
RSp1052	RSRUN2340_01413
RSp1052	RSRUN2340_04575
RSc3259	RSRUN2340_03370
RSp1050	RSRUN2340_04573
RSp1055	RSRUN2340_02668
RSp1055	RSRUN2340_04578
RSc3254	RSRUN2340_03365
RSp1056	RSRUN2340_04579
RSc3255	RSRUN2340_03366
RSp1053	RSRUN2340_03549
RSp1053	RSRUN2340_04576
RSp1053	RSRUN2340_02584
RSc3256	RSRUN2340_03367
RSc3257	RSRUN2340_03368
RSp1054	RSRUN2340_04577
RSc3261	RSRUN2340_03372
RSp1059	RSRUN2340_04582
RSc3262	RSRUN2340_03373
RSp1057	RSRUN2340_04580
RSc3263	RSRUN2340_03374
RSc3264	RSRUN2340_03375
RSp1058	RSRUN2340_04581
RSc3260	RSRUN2340_03371
RSc3247	RSRUN2340_03357
RSc3247	RSRUN2340_02324
RSc3247	RSRUN2340_04048
RSc3247	RSRUN2340_00859
RSc3247	RSRUN2340_02392
RSc3248	RSRUN2340_03280
RSc3248	RSRUN2340_03358
RSp1000	RSRUN2340_04520
RSp1001	RSRUN2340_04521
RSc3245	RSRUN2340_03355
RSc3246	RSRUN2340_03356
RSp1004	RSRUN2340_04524
RSp1005	RSRUN2340_04525
RSp1002	RSRUN2340_04522
RSc3253	RSRUN2340_03364
RSp1003	RSRUN2340_04523
RSp1008	RSRUN2340_04528
RSp1009	RSRUN2340_04529
RSp1006	RSRUN2340_04526
RSp1007	RSRUN2340_04527
RSc3236	RSRUN2340_03347
RSc3237	RSRUN2340_03351
RSc3238	RSRUN2340_03352
RSc3239	RSRUN2340_03353
RSc3232	RSRUN2340_03347
RSc3233	RSRUN2340_00875
RSc3233	RSRUN2340_03348
RSc3233	RSRUN2340_02377
RSc3233	RSRUN2340_04068
RSc3234	RSRUN2340_00874
RSc3234	RSRUN2340_03349
RSc3234	RSRUN2340_02378
RSc3234	RSRUN2340_04067
RSc3235	RSRUN2340_00873
RSc3235	RSRUN2340_02379
RSc3235	RSRUN2340_04066
RSc3235	RSRUN2340_03350
RSc3240	RSRUN2340_03354
RSc3229	RSRUN2340_04070
RSc3229	RSRUN2340_03344
RSc3229	RSRUN2340_02375
RSc3229	RSRUN2340_00877
RSc3225	RSRUN2340_03340
RSc0198	RSRUN2340_02409
RSc3226	RSRUN2340_04072
RSc3226	RSRUN2340_02373
RSc3226	RSRUN2340_03341
RSc3226	RSRUN2340_00879
RSc0199	RSRUN2340_02402
RSc3227	RSRUN2340_04071
RSc3227	RSRUN2340_03342
RSc3227	RSRUN2340_02374
RSc3227	RSRUN2340_00878
RSc0196	RSRUN2340_02412
RSc0197	RSRUN2340_02411
RSc3228	RSRUN2340_03343
RSc3221	RSRUN2340_05000
RSc3221	RSRUN2340_05042
RSp1022	RSRUN2340_04543
RSc3222	RSRUN2340_04965
RSc3222	RSRUN2340_04963
RSp1023	RSRUN2340_04544
RSp1023	RSRUN2340_04298
RSp1020	RSRUN2340_04540
RSp1021	RSRUN2340_04542
RSc3224	RSRUN2340_03339
RSp1026	RSRUN2340_04549
RSp1027	RSRUN2340_04550
RSp1024	RSRUN2340_04545
RSc3230	RSRUN2340_03345
RSp1025	RSRUN2340_04547
RSc3231	RSRUN2340_03346
RSp1028	RSRUN2340_04551
RSp1029	RSRUN2340_04552
RSc3214	RSRUN2340_00884
RSc3214	RSRUN2340_02431
RSc3214	RSRUN2340_02334
RSc3214	RSRUN2340_03297
RSc0187	RSRUN2340_02421
RSc0187	RSRUN2340_01294
RSc0187	RSRUN2340_04366
RSc3215	RSRUN2340_03181
RSc3215	RSRUN2340_02333
RSc3215	RSRUN2340_00883
RSc3215	RSRUN2340_02430
RSc3215	RSRUN2340_03296
RSc3215	RSRUN2340_04075
RSc0188	RSRUN2340_02420
RSc0188	RSRUN2340_01295
RSc0188	RSRUN2340_04365
RSc0185	RSRUN2340_02423
RSc0185	RSRUN2340_04368
RSc0186	RSRUN2340_04367
RSc0186	RSRUN2340_02422
RSc3210	RSRUN2340_03327
RSc3210	RSRUN2340_02366
RSp1011	RSRUN2340_04531
RSc3211	RSRUN2340_03327
RSc3211	RSRUN2340_02366
RSp1012	RSRUN2340_04532
RSc0189	RSRUN2340_02419
RSc3212	RSRUN2340_03329
RSc3213	RSRUN2340_02368
RSc3213	RSRUN2340_03330
RSc3213	RSRUN2340_04076
RSp1010	RSRUN2340_04530
RSc0190	RSRUN2340_02418
RSp1015	RSRUN2340_04535
RSp1016	RSRUN2340_04536
RSc0191	RSRUN2340_02417
RSp1013	RSRUN2340_04533
RSc3220	RSRUN2340_04965
RSc3220	RSRUN2340_04963
RSp1014	RSRUN2340_04534
RSp1019	RSRUN2340_04539
RSc0194	RSRUN2340_02414
RSc0195	RSRUN2340_02413
RSp1017	RSRUN2340_04537
RSp1017	RSRUN2340_04011
RSc0192	RSRUN2340_02416
RSp1018	RSRUN2340_04538
RSc0193	RSRUN2340_02415
RSp0597	RSRUN2340_04108
RSp0598	RSRUN2340_04109
RSp0596	RSRUN2340_04107
RSp0599	RSRUN2340_04110
RSp0583	RSRUN2340_04101
RSp0584	RSRUN2340_01014
RSp0584	RSRUN2340_00181
RSp0584	RSRUN2340_03957
RSp0584	RSRUN2340_04382
RSp0588	RSRUN2340_05000
RSp0588	RSRUN2340_05042
RSp0550	RSRUN2340_04042
RSp0553	RSRUN2340_04089
RSp0554	RSRUN2340_04090
RSp0551	RSRUN2340_04086
RSp0552	RSRUN2340_04088
RSp0557	RSRUN2340_03981
RSp0558	RSRUN2340_01001
RSp0558	RSRUN2340_03982
RSp0555	RSRUN2340_04091
RSp0556	RSRUN2340_04092
RSp0540	RSRUN2340_04038
RSp0540	RSRUN2340_04036
RSp0547	RSRUN2340_04374
RSp0548	RSRUN2340_04475
RSp0548	RSRUN2340_04373
RSp0548	RSRUN2340_03271
RSp0548	RSRUN2340_04052
RSp0571	RSRUN2340_03336
RSp0571	RSRUN2340_02371
RSp0572	RSRUN2340_03335
RSp0570	RSRUN2340_03336
RSp0570	RSRUN2340_02371
RSp0576	RSRUN2340_00885
RSp0576	RSRUN2340_03333
RSp0574	RSRUN2340_03334
RSp0579	RSRUN2340_03327
RSp0579	RSRUN2340_02366
RSp0578	RSRUN2340_03328
RSc3298	RSRUN2340_03405
RSp0560	RSRUN2340_02384
RSp0560	RSRUN2340_04099
RSp0560	RSRUN2340_04097
RSp0560	RSRUN2340_04054
RSc3299	RSRUN2340_03406
RSp0564	RSRUN2340_04652
RSp0563	RSRUN2340_04651
RSp0563	RSRUN2340_00917
RSp0568	RSRUN2340_04072
RSp0568	RSRUN2340_02373
RSp0568	RSRUN2340_03341
RSp0568	RSRUN2340_00879
RSp0566	RSRUN2340_01707
RSc1307	RSRUN2340_01848
RSc2638	RSRUN2340_02719
RSc1306	RSRUN2340_01849
RSc2637	RSRUN2340_02718
RSc1305	RSRUN2340_01850
RSc2636	RSRUN2340_02717
RSc1304	RSRUN2340_01851
RSc2635	RSRUN2340_02716
RSc1309	RSRUN2340_01846
RSc2639	RSRUN2340_02720
RSc1308	RSRUN2340_01847
RSc2630	RSRUN2340_02711
RSc2634	RSRUN2340_02715
RSc1303	RSRUN2340_01852
RSc2633	RSRUN2340_02714
RSc1302	RSRUN2340_01854
RSc2632	RSRUN2340_02713
RSc1301	RSRUN2340_01855
RSc2631	RSRUN2340_02712
RSc2627	RSRUN2340_02708
RSc2626	RSRUN2340_02707
RSc2625	RSRUN2340_02706
RSc2624	RSRUN2340_02705
RSc2629	RSRUN2340_02710
RSc2628	RSRUN2340_02709
RSc2623	RSRUN2340_02704
RSc2622	RSRUN2340_02105
RSc2621	RSRUN2340_04270
RSc2616	RSRUN2340_02089
RSc2613	RSRUN2340_02087
RSc2618	RSRUN2340_02091
RSc2617	RSRUN2340_02090
RSp0410	RSRUN2340_03931
RSp0411	RSRUN2340_03932
RSp0414	RSRUN2340_03935
RSp0415	RSRUN2340_03936
RSp0412	RSRUN2340_03933
RSp0413	RSRUN2340_03934
RSp0418	RSRUN2340_03939
RSp0419	RSRUN2340_03940
RSp0416	RSRUN2340_03937
RSp0417	RSRUN2340_03938
RSc2605	RSRUN2340_02081
RSc2604	RSRUN2340_02080
RSc2603	RSRUN2340_02079
RSc2602	RSRUN2340_02078
RSc2609	RSRUN2340_02085
RSc2608	RSRUN2340_02084
RSc2607	RSRUN2340_02083
RSc2606	RSRUN2340_02082
RSc2601	RSRUN2340_02077
RSp0400	RSRUN2340_03923
RSp0400	RSRUN2340_05054
RSp0400	RSRUN2340_03925
RSp0403	RSRUN2340_03927
RSp0402	RSRUN2340_03926
RSp0407	RSRUN2340_03929
RSp0406	RSRUN2340_03928
RSp0409	RSRUN2340_03930
RSc0899	RSRUN2340_02318
RSc0897	RSRUN2340_02320
RSc0898	RSRUN2340_02319
RSc0891	RSRUN2340_03357
RSc0891	RSRUN2340_02324
RSc0891	RSRUN2340_04048
RSc0891	RSRUN2340_00859
RSc0891	RSRUN2340_02392
RSc0892	RSRUN2340_00860
RSc0892	RSRUN2340_02323
RSc0892	RSRUN2340_04049
RSc0892	RSRUN2340_02391
RSc0890	RSRUN2340_02325
RSc0890	RSRUN2340_04047
RSc0890	RSRUN2340_02393
RSc0896	RSRUN2340_02321
RSc0894	RSRUN2340_04993
RSc0888	RSRUN2340_04042
RSc0886	RSRUN2340_03295
RSc0887	RSRUN2340_04038
RSc0887	RSRUN2340_04036
RSc0880	RSRUN2340_02338
RSc0880	RSRUN2340_03301
RSc0881	RSRUN2340_02337
RSc0881	RSRUN2340_03300
RSc0884	RSRUN2340_00884
RSc0884	RSRUN2340_02431
RSc0884	RSRUN2340_02334
RSc0884	RSRUN2340_03297
RSc0885	RSRUN2340_03181
RSc0885	RSRUN2340_02333
RSc0885	RSRUN2340_00883
RSc0885	RSRUN2340_02430
RSc0885	RSRUN2340_03296
RSc0885	RSRUN2340_04075
RSc0882	RSRUN2340_02336
RSc0882	RSRUN2340_03299
RSc0883	RSRUN2340_02335
RSc0883	RSRUN2340_03298
RSc0877	RSRUN2340_03304
RSc0877	RSRUN2340_02341
RSc0878	RSRUN2340_03303
RSc0878	RSRUN2340_02340
RSc0875	RSRUN2340_03306
RSc0875	RSRUN2340_02343
RSc0876	RSRUN2340_03305
RSc0876	RSRUN2340_02342
RSc0879	RSRUN2340_02339
RSc0879	RSRUN2340_03302
RSc0879	RSRUN2340_03267
RSc0873	RSRUN2340_02345
RSc0873	RSRUN2340_03308
RSc0874	RSRUN2340_03307
RSc0874	RSRUN2340_02344
RSc0871	RSRUN2340_02347
RSc0871	RSRUN2340_03310
RSc0872	RSRUN2340_02346
RSc0872	RSRUN2340_03309
RSc0866	RSRUN2340_03313
RSc0866	RSRUN2340_02353
RSc0867	RSRUN2340_02349
RSc0867	RSRUN2340_03577
RSc0867	RSRUN2340_04631
RSc0867	RSRUN2340_03312
RSc0867	RSRUN2340_03860
RSc0867	RSRUN2340_02352
RSc0867	RSRUN2340_00219
RSc0864	RSRUN2340_03315
RSc0864	RSRUN2340_02354
RSc0865	RSRUN2340_03314
RSc0868	RSRUN2340_02351
RSc0869	RSRUN2340_02348
RSc0869	RSRUN2340_03311
RSc0862	RSRUN2340_03317
RSc0862	RSRUN2340_02356
RSc0863	RSRUN2340_03316
RSc0863	RSRUN2340_02355
RSc0860	RSRUN2340_02358
RSc0860	RSRUN2340_03319
RSc0861	RSRUN2340_03318
RSc0861	RSRUN2340_02357
RSc0055	RSRUN2340_00082
RSc1387	RSRUN2340_01761
RSc0056	RSRUN2340_00083
RSc1386	RSRUN2340_01762
RSc0053	RSRUN2340_00080
RSc1385	RSRUN2340_01763
RSc0054	RSRUN2340_00081
RSc1384	RSRUN2340_01764
RSc0059	RSRUN2340_00086
RSc0057	RSRUN2340_00084
RSc1389	RSRUN2340_01759
RSc1388	RSRUN2340_01760
RSc0058	RSRUN2340_00085
RSc1390	RSRUN2340_01758
RSc0062	RSRUN2340_00089
RSc1394	RSRUN2340_01754
RSc1393	RSRUN2340_01755
RSc0063	RSRUN2340_00090
RSc0060	RSRUN2340_00087
RSc1392	RSRUN2340_01756
RSc0061	RSRUN2340_00088
RSc1391	RSRUN2340_01757
RSc1376	RSRUN2340_01772
RSc0044	RSRUN2340_00068
RSc0045	RSRUN2340_00069
RSc1375	RSRUN2340_01773
RSc0042	RSRUN2340_00066
RSc1374	RSRUN2340_01774
RSc0043	RSRUN2340_00067
RSc1373	RSRUN2340_01775
RSc0048	RSRUN2340_00072
RSc1379	RSRUN2340_01769
RSc1379	RSRUN2340_01988
RSc0049	RSRUN2340_00073
RSc1378	RSRUN2340_01770
RSc0046	RSRUN2340_00070
RSc0047	RSRUN2340_00071
RSc1377	RSRUN2340_01771
RSc1383	RSRUN2340_01765
RSc0051	RSRUN2340_00078
RSc1382	RSRUN2340_01766
RSc0052	RSRUN2340_00079
RSc1381	RSRUN2340_01767
RSc1380	RSRUN2340_01768
RSc0050	RSRUN2340_00077
RSc0050	RSRUN2340_00074
RSc0039	RSRUN2340_00063
RSc2696	RSRUN2340_04376
RSc2696	RSRUN2340_04377
RSc0033	RSRUN2340_00057
RSc1365	RSRUN2340_01783
RSc2695	RSRUN2340_04376
RSc2695	RSRUN2340_04377
RSc1364	RSRUN2340_01784
RSc0034	RSRUN2340_00058
RSc1363	RSRUN2340_01785
RSc0031	RSRUN2340_00055
RSc2694	RSRUN2340_04378
RSc0032	RSRUN2340_00056
RSc1362	RSRUN2340_01786
RSc2693	RSRUN2340_04379
RSc1369	RSRUN2340_01779
RSc0037	RSRUN2340_00061
RSc1368	RSRUN2340_01780
RSc0038	RSRUN2340_00062
RSc2699	RSRUN2340_02792
RSc2698	RSRUN2340_02794
RSc2698	RSRUN2340_02791
RSc1367	RSRUN2340_01781
RSc0035	RSRUN2340_00059
RSc0036	RSRUN2340_00060
RSc1366	RSRUN2340_01782
RSc2697	RSRUN2340_02790
RSc0040	RSRUN2340_00064
RSc1372	RSRUN2340_01776
RSc1371	RSRUN2340_01777
RSc0041	RSRUN2340_00065
RSc1370	RSRUN2340_01778
RSc0028	RSRUN2340_05126
RSc0028	RSRUN2340_00052
RSc0029	RSRUN2340_00053
RSc1359	RSRUN2340_01789
RSc1354	RSRUN2340_01799
RSc0022	RSRUN2340_00046
RSc2685	RSRUN2340_02766
RSc2684	RSRUN2340_02765
RSc1353	RSRUN2340_01800
RSc0023	RSRUN2340_00047
RSc0020	RSRUN2340_00043
RSc2683	RSRUN2340_02764
RSc2682	RSRUN2340_02763
RSc0021	RSRUN2340_00045
RSc1358	RSRUN2340_01794
RSc0026	RSRUN2340_00050
RSc2689	RSRUN2340_02770
RSc0027	RSRUN2340_00051
RSc1357	RSRUN2340_01795
RSc2688	RSRUN2340_02769
RSc2687	RSRUN2340_02768
RSc0024	RSRUN2340_00048
RSc1356	RSRUN2340_01797
RSc2686	RSRUN2340_02767
RSc1355	RSRUN2340_01798
RSc0025	RSRUN2340_00049
RSc1361	RSRUN2340_01787
RSc2692	RSRUN2340_04380
RSc1360	RSRUN2340_01788
RSc0030	RSRUN2340_00054
RSc2691	RSRUN2340_04381
RSc2690	RSRUN2340_02801
RSc0019	RSRUN2340_00042
RSc0017	RSRUN2340_00019
RSc2679	RSRUN2340_02760
RSc1348	RSRUN2340_01801
RSc0018	RSRUN2340_00021
RSc0011	RSRUN2340_00013
RSc0011	RSRUN2340_04263
RSc2674	RSRUN2340_02755
RSc1343	RSRUN2340_01806
RSc0012	RSRUN2340_00014
RSc2673	RSRUN2340_02754
RSc1342	RSRUN2340_01807
RSc1341	RSRUN2340_01808
RSc2672	RSRUN2340_02753
RSc0010	RSRUN2340_00012
RSc0010	RSRUN2340_04262
RSc1340	RSRUN2340_01809
RSc2671	RSRUN2340_02752
RSc1347	RSRUN2340_01802
RSc0015	RSRUN2340_00017
RSc2678	RSRUN2340_02759
RSc1346	RSRUN2340_01803
RSc0016	RSRUN2340_00018
RSc2677	RSRUN2340_02758
RSc1345	RSRUN2340_01804
RSc2676	RSRUN2340_02757
RSc0013	RSRUN2340_00015
RSc2675	RSRUN2340_02756
RSc1344	RSRUN2340_01805
RSc0014	RSRUN2340_00016
RSc2681	RSRUN2340_02762
RSc2680	RSRUN2340_02761
RSc0008	RSRUN2340_00010
RSc1339	RSRUN2340_01810
RSc0009	RSRUN2340_00011
RSc2669	RSRUN2340_02750
RSc1338	RSRUN2340_01811
RSc0006	RSRUN2340_00008
RSc1337	RSRUN2340_01812
RSc2668	RSRUN2340_02749
RSc1332	RSRUN2340_01819
RSc2663	RSRUN2340_02743
RSc1331	RSRUN2340_01820
RSc0001	RSRUN2340_00002
RSc2662	RSRUN2340_02742
RSc1330	RSRUN2340_01821
RSc2661	RSRUN2340_02741
RSc2660	RSRUN2340_02740
RSc2660	RSRUN2340_00782
RSc1336	RSRUN2340_01813
RSc2667	RSRUN2340_02748
RSc0004	RSRUN2340_00005
RSc0005	RSRUN2340_00006
RSc1335	RSRUN2340_01816
RSc2666	RSRUN2340_02747
RSc1334	RSRUN2340_01817
RSc0002	RSRUN2340_00003
RSc2665	RSRUN2340_02746
RSc1333	RSRUN2340_01818
RSc0003	RSRUN2340_00004
RSc2664	RSRUN2340_02745
RSc2670	RSRUN2340_02751
RSc1329	RSRUN2340_01822
RSc2659	RSRUN2340_02739
RSc1328	RSRUN2340_01823
RSc1327	RSRUN2340_01824
RSc2658	RSRUN2340_02738
RSc1326	RSRUN2340_01825
RSc2657	RSRUN2340_02737
RSc1321	RSRUN2340_01830
RSc2652	RSRUN2340_02732
RSc2651	RSRUN2340_02731
RSc1320	RSRUN2340_01831
RSc2650	RSRUN2340_02730
RSc2656	RSRUN2340_02736
RSc1325	RSRUN2340_01826
RSc1324	RSRUN2340_01827
RSc2655	RSRUN2340_02735
RSc1323	RSRUN2340_01828
RSc2654	RSRUN2340_02734
RSc1322	RSRUN2340_01829
RSc2653	RSRUN2340_02733
RSc2649	RSRUN2340_02729
RSc1318	RSRUN2340_01833
RSc1317	RSRUN2340_01834
RSc2648	RSRUN2340_02728
RSc2647	RSRUN2340_02727
RSc1316	RSRUN2340_01838
RSc2646	RSRUN2340_02726
RSc1315	RSRUN2340_01839
RSc1319	RSRUN2340_01832
RSc1310	RSRUN2340_01845
RSc2641	RSRUN2340_02721
RSc1314	RSRUN2340_01840
RSc2645	RSRUN2340_02725
RSc2644	RSRUN2340_02724
RSc1313	RSRUN2340_01842
RSc2643	RSRUN2340_02723
RSc1312	RSRUN2340_01843
RSc1311	RSRUN2340_01844
RSc2642	RSRUN2340_02722
RSc3166	RSRUN2340_03264
RSc3166	RSRUN2340_03693
RSc3167	RSRUN2340_03278
RSc3167	RSRUN2340_03274
RSc3173	RSRUN2340_03359
RSc3170	RSRUN2340_03356
RSc3171	RSRUN2340_03357
RSc3171	RSRUN2340_02324
RSc3171	RSRUN2340_04048
RSc3171	RSRUN2340_00859
RSc3171	RSRUN2340_02392
RSc3172	RSRUN2340_03280
RSc3172	RSRUN2340_03358
RSc3159	RSRUN2340_03257
RSc3155	RSRUN2340_03246
RSc3156	RSRUN2340_02795
RSc3156	RSRUN2340_03250
RSc3157	RSRUN2340_03255
RSc3158	RSRUN2340_03256
RSc3162	RSRUN2340_03260
RSc3163	RSRUN2340_03261
RSc3164	RSRUN2340_03262
RSc3165	RSRUN2340_03263
RSc3160	RSRUN2340_03258
RSc3161	RSRUN2340_03259
RSc3148	RSRUN2340_03241
RSc3149	RSRUN2340_03242
RSc3144	RSRUN2340_03238
RSc3145	RSRUN2340_01014
RSc3145	RSRUN2340_00181
RSc3145	RSRUN2340_03957
RSc3145	RSRUN2340_04382
RSc3146	RSRUN2340_03239
RSc3147	RSRUN2340_04035
RSc3147	RSRUN2340_03240
RSc3151	RSRUN2340_03244
RSc3154	RSRUN2340_03245
RSc3150	RSRUN2340_03243
RSc3137	RSRUN2340_03231
RSc3138	RSRUN2340_03232
RSc3139	RSRUN2340_03233
RSc3133	RSRUN2340_03227
RSc3134	RSRUN2340_03228
RSc3135	RSRUN2340_03229
RSc3136	RSRUN2340_03230
RSc3142	RSRUN2340_03234
RSc3143	RSRUN2340_03237
RSc3126	RSRUN2340_03220
RSc0099	RSRUN2340_00124
RSc3127	RSRUN2340_03221
RSc3128	RSRUN2340_03222
RSc0097	RSRUN2340_00122
RSc0098	RSRUN2340_00123
RSc3129	RSRUN2340_03223
RSc3122	RSRUN2340_03218
RSc3123	RSRUN2340_01014
RSc3123	RSRUN2340_00181
RSc3123	RSRUN2340_03957
RSc3123	RSRUN2340_04382
RSc3125	RSRUN2340_03219
RSc3130	RSRUN2340_03224
RSc3131	RSRUN2340_03225
RSc3132	RSRUN2340_03226
RSc3119	RSRUN2340_03216
RSc3115	RSRUN2340_03211
RSc0088	RSRUN2340_00116
RSc0089	RSRUN2340_00117
RSc3116	RSRUN2340_03213
RSc3117	RSRUN2340_03215
RSc0086	RSRUN2340_00114
RSc3118	RSRUN2340_03215
RSc0087	RSRUN2340_00115
RSc3111	RSRUN2340_03207
RSc3112	RSRUN2340_03208
RSc3113	RSRUN2340_03209
RSc3114	RSRUN2340_03210
RSc0091	RSRUN2340_00119
RSc0092	RSRUN2340_00120
RSc3120	RSRUN2340_03217
RSc0090	RSRUN2340_00118
RSc0093	RSRUN2340_00121
RSc3108	RSRUN2340_03204
RSc3109	RSRUN2340_03205
RSc3104	RSRUN2340_03200
RSc0077	RSRUN2340_00104
RSc3105	RSRUN2340_03201
RSc0078	RSRUN2340_00105
RSc3106	RSRUN2340_00892
RSc3106	RSRUN2340_03974
RSc3106	RSRUN2340_03202
RSc3106	RSRUN2340_03680
RSc0075	RSRUN2340_00102
RSc3107	RSRUN2340_03203
RSc0076	RSRUN2340_00103
RSc3100	RSRUN2340_03196
RSc3101	RSRUN2340_04114
RSc3101	RSRUN2340_03197
RSc3102	RSRUN2340_03198
RSc0079	RSRUN2340_00107
RSc3103	RSRUN2340_03199
RSc0080	RSRUN2340_00108
RSc0081	RSRUN2340_00109
RSc3110	RSRUN2340_03206
RSc0084	RSRUN2340_00112
RSc0085	RSRUN2340_00113
RSc0082	RSRUN2340_00110
RSc0083	RSRUN2340_00111
RSc1398	RSRUN2340_01749
RSc0066	RSRUN2340_00093
RSc1397	RSRUN2340_01750
RSc0067	RSRUN2340_00094
RSc0064	RSRUN2340_00091
RSc1396	RSRUN2340_01752
RSc1395	RSRUN2340_01753
RSc0065	RSRUN2340_00092
RSc0068	RSRUN2340_00095
RSc1399	RSRUN2340_01748
RSc0069	RSRUN2340_00096
RSc0070	RSRUN2340_00097
RSc0073	RSRUN2340_00100
RSc0074	RSRUN2340_00101
RSc0071	RSRUN2340_00098
RSc0072	RSRUN2340_00099
RSc0976	RSRUN2340_02252
RSc0977	RSRUN2340_00039
RSc0977	RSRUN2340_02251
RSc0977	RSRUN2340_00913
RSc0974	RSRUN2340_02254
RSc0975	RSRUN2340_02253
RSc0978	RSRUN2340_02250
RSc0979	RSRUN2340_02249
RSc0972	RSRUN2340_02257
RSp0472	RSRUN2340_03978
RSc0973	RSRUN2340_04715
RSc0973	RSRUN2340_00143
RSc0973	RSRUN2340_02256
RSp0473	RSRUN2340_03979
RSc0970	RSRUN2340_02259
RSp0470	RSRUN2340_03976
RSc0971	RSRUN2340_02258
RSp0471	RSRUN2340_03977
RSp0477	RSRUN2340_03965
RSp0477	RSRUN2340_00189
RSp0477	RSRUN2340_00186
RSp0477	RSRUN2340_03959
RSp0474	RSRUN2340_03980
RSp0478	RSRUN2340_04657
RSp0478	RSRUN2340_04658
RSp0478	RSRUN2340_04889
RSp0478	RSRUN2340_04662
RSp0478	RSRUN2340_05048
RSp0478	RSRUN2340_03591
RSp0479	RSRUN2340_03984
RSc0969	RSRUN2340_02259
RSp0461	RSRUN2340_01707
RSp0462	RSRUN2340_03970
RSp0463	RSRUN2340_03971
RSp0464	RSRUN2340_03972
RSp0469	RSRUN2340_03975
RSp0467	RSRUN2340_03973
RSp0468	RSRUN2340_00892
RSp0468	RSRUN2340_03974
RSp0468	RSRUN2340_03202
RSp0468	RSRUN2340_03680
RSc0952	RSRUN2340_02262
RSc0953	RSRUN2340_02261
RSp0490	RSRUN2340_03995
RSp0491	RSRUN2340_03996
RSc0950	RSRUN2340_02264
RSp0494	RSRUN2340_03999
RSc0951	RSRUN2340_02263
RSp0492	RSRUN2340_03997
RSp0493	RSRUN2340_03998
RSp0498	RSRUN2340_04002
RSp0499	RSRUN2340_04003
RSp0496	RSRUN2340_04000
RSp0497	RSRUN2340_04001
RSc0943	RSRUN2340_02271
RSc0944	RSRUN2340_02270
RSc0941	RSRUN2340_02273
RSc0942	RSRUN2340_02272
RSc0947	RSRUN2340_02267
RSc0948	RSRUN2340_02266
RSc0945	RSRUN2340_02269
RSc0946	RSRUN2340_02268
RSp0480	RSRUN2340_03985
RSp0483	RSRUN2340_03988
RSc0940	RSRUN2340_02274
RSp0484	RSRUN2340_03989
RSp0481	RSRUN2340_03986
RSp0482	RSRUN2340_03987
RSp0487	RSRUN2340_03992
RSp0488	RSRUN2340_03993
RSp0485	RSRUN2340_03990
RSp0486	RSRUN2340_03991
RSp0489	RSRUN2340_04160
RSp0489	RSRUN2340_03994
RSc0949	RSRUN2340_02265
RSc0932	RSRUN2340_02282
RSc0933	RSRUN2340_02281
RSc0930	RSRUN2340_02284
RSc0931	RSRUN2340_02283
RSc0936	RSRUN2340_02278
RSc0937	RSRUN2340_02277
RSc0934	RSRUN2340_02280
RSc0935	RSRUN2340_02279
RSp0436	RSRUN2340_04897
RSp0437	RSRUN2340_04896
RSc0938	RSRUN2340_02276
RSp0438	RSRUN2340_04895
RSc0939	RSRUN2340_02275
RSc0921	RSRUN2340_02296
RSc0922	RSRUN2340_03496
RSc0922	RSRUN2340_02295
RSc0920	RSRUN2340_02297
RSc0925	RSRUN2340_02292
RSc0926	RSRUN2340_02288
RSc0923	RSRUN2340_02294
RSc0924	RSRUN2340_02293
RSc3199	RSRUN2340_05000
RSc3199	RSRUN2340_05042
RSp0421	RSRUN2340_03942
RSp0422	RSRUN2340_03943
RSp0420	RSRUN2340_03941
RSp0425	RSRUN2340_03946
RSp0426	RSRUN2340_03947
RSp0423	RSRUN2340_03944
RSp0424	RSRUN2340_03945
RSc0929	RSRUN2340_02285
RSc0927	RSRUN2340_02287
RSp0427	RSRUN2340_03948
RSc0928	RSRUN2340_02286
RSc0910	RSRUN2340_02307
RSc0911	RSRUN2340_02306
